# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1447502	1449547	+						11472014	Ecym_2746	2046		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1447502	1449547	+	XM_003645214.1		XP_003645262.1	Hypothetical protein		11472014	Ecym_2746	2046	2046	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1447502	1449547	+	XP_003645262.1		XM_003645214.1	Hypothetical protein		11472014	Ecym_2746	2046	681	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1449887	1451447	-						11468503	Ecym_2747	1561		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1449887	1451447	-	XM_003645215.1		XP_003645263.1	Hypothetical protein		11468503	Ecym_2747	1359	1359	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1449887	1451447	-	XP_003645263.1		XM_003645215.1	Hypothetical protein		11468503	Ecym_2747	1359	452	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1451668	1452849	+						11468504	Ecym_2748	1182		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1451668	1452849	+	XM_003645216.1		XP_003645264.1	Hypothetical protein		11468504	Ecym_2748	1182	1182	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1451668	1452849	+	XP_003645264.1		XM_003645216.1	Hypothetical protein		11468504	Ecym_2748	1182	393	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1453019	1454431	-						11470813	Ecym_2749	1413		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1453019	1454431	-	XM_003645217.1		XP_003645265.1	Hypothetical protein		11470813	Ecym_2749	1413	1413	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1453019	1454431	-	XP_003645265.1		XM_003645217.1	Hypothetical protein		11470813	Ecym_2749	1413	470	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1455018	1456679	-						11470814	Ecym_2750	1662		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1455018	1456679	-	XM_003645218.1		XP_003645266.1	Hypothetical protein		11470814	Ecym_2750	1662	1662	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1455018	1456679	-	XP_003645266.1		XM_003645218.1	Hypothetical protein		11470814	Ecym_2750	1662	553	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1456935	1458956	+						11472015	Ecym_2751	2022		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1456935	1458956	+	XM_003645219.1		XP_003645267.1	Hypothetical protein		11472015	Ecym_2751	2022	2022	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1456935	1458956	+	XP_003645267.1		XM_003645219.1	Hypothetical protein		11472015	Ecym_2751	2022	673	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1459127	1460146	-						11468505	Ecym_2752	1020		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1459127	1460146	-	XM_003645220.1		XP_003645268.1	Hypothetical protein		11468505	Ecym_2752	1020	1020	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1459127	1460146	-	XP_003645268.1		XM_003645220.1	Hypothetical protein		11468505	Ecym_2752	1020	339	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1461692	1464364	+						11472016	Ecym_2753	2673		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1461692	1464364	+	XM_003645221.1		XP_003645269.1	Hypothetical protein		11472016	Ecym_2753	2673	2673	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1461692	1464364	+	XP_003645269.1		XM_003645221.1	Hypothetical protein		11472016	Ecym_2753	2673	890	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1465102	1465911	+						11470815	Ecym_2754	810		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1465102	1465911	+	XM_003645222.1		XP_003645270.1	Hypothetical protein		11470815	Ecym_2754	810	810	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1465102	1465911	+	XP_003645270.1		XM_003645222.1	Hypothetical protein		11470815	Ecym_2754	810	269	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1466189	1467796	-						11468506	Ecym_2755	1608		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1466189	1467796	-	XM_003645223.1		XP_003645271.1	Hypothetical protein		11468506	Ecym_2755	1608	1608	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1466189	1467796	-	XP_003645271.1		XM_003645223.1	Hypothetical protein		11468506	Ecym_2755	1608	535	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1468264	1468572	+						11468507	Ecym_2756	309		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1468264	1468572	+	XM_003645224.1		XP_003645272.1	Hypothetical protein		11468507	Ecym_2756	309	309	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1468264	1468572	+	XP_003645272.1		XM_003645224.1	Hypothetical protein		11468507	Ecym_2756	309	102	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469118	1469450	+						11468508	Ecym_2757	333		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469118	1469450	+	XM_003645225.1		XP_003645273.1	Hypothetical protein		11468508	Ecym_2757	333	333	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469118	1469450	+	XP_003645273.1		XM_003645225.1	Hypothetical protein		11468508	Ecym_2757	333	110	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469585	1471408	-						11468509	Ecym_2758	1824		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469585	1471408	-	XM_003645226.1		XP_003645274.1	Hypothetical protein		11468509	Ecym_2758	1824	1824	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1469585	1471408	-	XP_003645274.1		XM_003645226.1	Hypothetical protein		11468509	Ecym_2758	1824	607	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1472351	1473377	+						11470816	Ecym_2759	1027		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1472351	1473377	+	XM_003645227.1		XP_003645275.1	Hypothetical protein		11470816	Ecym_2759	396	396	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1472351	1473377	+	XP_003645275.1		XM_003645227.1	Hypothetical protein		11470816	Ecym_2759	396	131	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1473533	1476349	-						11468510	Ecym_2760	2817		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1473533	1476349	-	XM_003645228.1		XP_003645276.1	Hypothetical protein		11468510	Ecym_2760	2817	2817	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1473533	1476349	-	XP_003645276.1		XM_003645228.1	Hypothetical protein		11468510	Ecym_2760	2817	938	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1477685	1479706	-						11470817	Ecym_2761	2022		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1477685	1479706	-	XM_003645229.1		XP_003645277.1	Hypothetical protein		11470817	Ecym_2761	2022	2022	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1477685	1479706	-	XP_003645277.1		XM_003645229.1	Hypothetical protein		11470817	Ecym_2761	2022	673	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1480169	1481884	+						11470818	Ecym_2762	1716		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1480169	1481884	+	XM_003645230.1		XP_003645278.1	Hypothetical protein		11470818	Ecym_2762	1716	1716	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1480169	1481884	+	XP_003645278.1		XM_003645230.1	Hypothetical protein		11470818	Ecym_2762	1716	571	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1482469	1484373	+						11472017	Ecym_2763	1905		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1482469	1484373	+	XM_003645231.1		XP_003645279.1	Hypothetical protein		11472017	Ecym_2763	1905	1905	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1482469	1484373	+	XP_003645279.1		XM_003645231.1	Hypothetical protein		11472017	Ecym_2763	1905	634	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1484470	1485093	-						11472018	Ecym_2764	624		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1484470	1485093	-	XM_003645232.1		XP_003645280.1	Hypothetical protein		11472018	Ecym_2764	525	525	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1484470	1485093	-	XP_003645280.1		XM_003645232.1	Hypothetical protein		11472018	Ecym_2764	525	174	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1485874	1489845	+						11468511	Ecym_2765	3972		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1485874	1489845	+	XM_003645233.1		XP_003645281.1	Hypothetical protein		11468511	Ecym_2765	3972	3972	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1485874	1489845	+	XP_003645281.1		XM_003645233.1	Hypothetical protein		11468511	Ecym_2765	3972	1323	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1490491	1491501	+						11468512	Ecym_2766	1011		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1490491	1491501	+	XM_003645234.1		XP_003645282.1	Hypothetical protein		11468512	Ecym_2766	1011	1011	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1490491	1491501	+	XP_003645282.1		XM_003645234.1	Hypothetical protein		11468512	Ecym_2766	1011	336	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1491635	1494115	-						11468513	Ecym_2767	2481		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1491635	1494115	-	XM_003645235.1		XP_003645283.1	Hypothetical protein		11468513	Ecym_2767	2481	2481	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1491635	1494115	-	XP_003645283.1		XM_003645235.1	Hypothetical protein		11468513	Ecym_2767	2481	826	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1495608	1496903	+						11468514	Ecym_2768	1296		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1495608	1496903	+	XM_003645236.1		XP_003645284.1	Hypothetical protein		11468514	Ecym_2768	1296	1296	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1495608	1496903	+	XP_003645284.1		XM_003645236.1	Hypothetical protein		11468514	Ecym_2768	1296	431	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1497138	1498400	-						11468515	Ecym_2769	1263		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1497138	1498400	-	XM_003645237.1		XP_003645285.1	Hypothetical protein		11468515	Ecym_2769	1263	1263	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1497138	1498400	-	XP_003645285.1		XM_003645237.1	Hypothetical protein		11468515	Ecym_2769	1263	420	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1499705	1500544	+						11468516	Ecym_2770	840		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1499705	1500544	+	XM_003645238.1		XP_003645286.1	Hypothetical protein		11468516	Ecym_2770	840	840	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1499705	1500544	+	XP_003645286.1		XM_003645238.1	Hypothetical protein		11468516	Ecym_2770	840	279	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1500961	1501794	-						11470819	Ecym_2771	834		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1500961	1501794	-	XM_003645239.1		XP_003645287.1	Hypothetical protein		11470819	Ecym_2771	834	834	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1500961	1501794	-	XP_003645287.1		XM_003645239.1	Hypothetical protein		11470819	Ecym_2771	834	277	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1502078	1502749	-						11470820	Ecym_2772	672		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1502078	1502749	-	XM_003645240.1		XP_003645288.1	Hypothetical protein		11470820	Ecym_2772	672	672	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1502078	1502749	-	XP_003645288.1		XM_003645240.1	Hypothetical protein		11470820	Ecym_2772	672	223	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1503107	1503964	+						11472019	Ecym_2773	858		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1503107	1503964	+	XM_003645241.1		XP_003645289.1	Hypothetical protein		11472019	Ecym_2773	858	858	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1503107	1503964	+	XP_003645289.1		XM_003645241.1	Hypothetical protein		11472019	Ecym_2773	858	285	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1504180	1505214	-						11472020	Ecym_2774	1035		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1504180	1505214	-	XM_003645242.1		XP_003645290.1	Hypothetical protein		11472020	Ecym_2774	1035	1035	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1504180	1505214	-	XP_003645290.1		XM_003645242.1	Hypothetical protein		11472020	Ecym_2774	1035	344	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1506037	1506576	+						11468517	Ecym_2775	540		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1506037	1506576	+	XM_003645243.1		XP_003645291.1	Hypothetical protein		11468517	Ecym_2775	540	540	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1506037	1506576	+	XP_003645291.1		XM_003645243.1	Hypothetical protein		11468517	Ecym_2775	540	179	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1507031	1508428	+						11468518	Ecym_2776	1398		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1507031	1508428	+	XM_003645244.1		XP_003645292.1	Hypothetical protein		11468518	Ecym_2776	1398	1398	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1507031	1508428	+	XP_003645292.1		XM_003645244.1	Hypothetical protein		11468518	Ecym_2776	1398	465	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1508909	1510345	+						11472021	Ecym_2777	1437		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1508909	1510345	+	XM_003645245.1		XP_003645293.1	Hypothetical protein		11472021	Ecym_2777	1437	1437	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1508909	1510345	+	XP_003645293.1		XM_003645245.1	Hypothetical protein		11472021	Ecym_2777	1437	478	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1510947	1512911	+						11470821	Ecym_2778	1965		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1510947	1512911	+	XM_003645246.1		XP_003645294.1	Hypothetical protein		11470821	Ecym_2778	1965	1965	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1510947	1512911	+	XP_003645294.1		XM_003645246.1	Hypothetical protein		11470821	Ecym_2778	1965	654	
gene	tRNA	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1513035	1513123	-						11468519	Ecym_2779	89		
tRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1513035	1513123	-				tRNA-Lys		11468519	Ecym_2779	73		
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1513668	1514117	+						11468520	Ecym_2780	450		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1513668	1514117	+	XM_003645247.1		XP_003645295.1	Hypothetical protein		11468520	Ecym_2780	450	450	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1513668	1514117	+	XP_003645295.1		XM_003645247.1	Hypothetical protein		11468520	Ecym_2780	450	149	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1516240	1518033	-						11468521	Ecym_2781	1794		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1516240	1518033	-	XM_003645248.1		XP_003645296.1	Hypothetical protein		11468521	Ecym_2781	1794	1794	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1516240	1518033	-	XP_003645296.1		XM_003645248.1	Hypothetical protein		11468521	Ecym_2781	1794	597	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1519759	1520844	+						11468522	Ecym_2782	1086		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1519759	1520844	+	XM_003645249.1		XP_003645297.1	Hypothetical protein		11468522	Ecym_2782	1086	1086	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1519759	1520844	+	XP_003645297.1		XM_003645249.1	Hypothetical protein		11468522	Ecym_2782	1086	361	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1521551	1523953	-						11470822	Ecym_2783	2403		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1521551	1523953	-	XM_003645250.1		XP_003645298.1	Hypothetical protein		11470822	Ecym_2783	2403	2403	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1521551	1523953	-	XP_003645298.1		XM_003645250.1	Hypothetical protein		11470822	Ecym_2783	2403	800	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1524366	1526228	-						11468523	Ecym_2784	1863		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1524366	1526228	-	XM_003645251.1		XP_003645299.1	Hypothetical protein		11468523	Ecym_2784	1863	1863	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1524366	1526228	-	XP_003645299.1		XM_003645251.1	Hypothetical protein		11468523	Ecym_2784	1863	620	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1527271	1527903	+						11470823	Ecym_2785	633		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1527271	1527903	+	XM_003645252.1		XP_003645300.1	Hypothetical protein		11470823	Ecym_2785	633	633	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1527271	1527903	+	XP_003645300.1		XM_003645252.1	Hypothetical protein		11470823	Ecym_2785	633	210	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1528167	1529447	-						11470824	Ecym_2786	1281		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1528167	1529447	-	XM_003645253.1		XP_003645301.1	Hypothetical protein		11470824	Ecym_2786	1281	1281	partial
CDS	with_protein	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1528167	1529447	-	XP_003645301.1		XM_003645253.1	Hypothetical protein		11470824	Ecym_2786	1281	426	
gene	protein_coding	GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1529901	1530575	+						11472022	Ecym_2787	675		partial
mRNA		GCF_000235365.1	Primary Assembly	chromosome	2	NC_016450.1	1529901	1530575	+	XM_003645254.1		XP_003645302.1	Hypothetical protein		11472022	Ecym_2787	675	675	partial
