# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	511691	512767	+	XM_003866013.1		XP_003866061.1	Ifr2 zinc-binding dehydrogenase		14537664	CORT_0A02300	1077	1077	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	511691	512767	+	XP_003866061.1		XM_003866013.1	Ifr2 zinc-binding dehydrogenase		14537664	CORT_0A02300	1077	358	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	513151	514233	+						14537505	CORT_0A02310	1083		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	513151	514233	+	XM_003866014.1		XP_003866062.1	hypothetical protein		14537505	CORT_0A02310	1083	1083	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	513151	514233	+	XP_003866062.1		XM_003866014.1	hypothetical protein		14537505	CORT_0A02310	1083	360	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	516076	518574	+						14536829	CORT_0A02320	2499		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	516076	518574	+	XM_003866015.1		XP_003866063.1	hypothetical protein		14536829	CORT_0A02320	2499	2499	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	516076	518574	+	XP_003866063.1		XM_003866015.1	hypothetical protein		14536829	CORT_0A02320	2499	832	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	518815	520656	+						14537441	CORT_0A02330	1842		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	518815	520656	+	XM_003866016.1		XP_003866064.1	transcription factor		14537441	CORT_0A02330	1842	1842	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	518815	520656	+	XP_003866064.1		XM_003866016.1	transcription factor		14537441	CORT_0A02330	1842	613	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	520735	522942	-						14536838	CORT_0A02340	2208		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	520735	522942	-	XM_003866017.1		XP_003866065.1	Sqs1 protein		14536838	CORT_0A02340	2208	2208	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	520735	522942	-	XP_003866065.1		XM_003866017.1	Sqs1 protein		14536838	CORT_0A02340	2208	735	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	523184	524443	+						14536849	CORT_0A02350	1260		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	523184	524443	+	XM_003866018.1		XP_003866066.1	hypothetical protein		14536849	CORT_0A02350	1260	1260	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	523184	524443	+	XP_003866066.1		XM_003866018.1	hypothetical protein		14536849	CORT_0A02350	1260	419	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	524490	525359	-						14537517	CORT_0A02360	870		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	524490	525359	-	XM_003866019.1		XP_003866067.1	hypothetical protein		14537517	CORT_0A02360	870	870	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	524490	525359	-	XP_003866067.1		XM_003866019.1	hypothetical protein		14537517	CORT_0A02360	870	289	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	525665	526327	+						14536963	CORT_0A02370	663		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	525665	526327	+	XM_003866020.1		XP_003866068.1	Ssu72 protein		14536963	CORT_0A02370	663	663	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	525665	526327	+	XP_003866068.1		XM_003866020.1	Ssu72 protein		14536963	CORT_0A02370	663	220	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	527004	530072	+						14537053	CORT_0A02380	3069		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	527004	530072	+	XM_003866021.1		XP_003866069.1	Smc5 protein		14537053	CORT_0A02380	3069	3069	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	527004	530072	+	XP_003866069.1		XM_003866021.1	Smc5 protein		14537053	CORT_0A02380	3069	1022	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	530094	531644	-						14537624	CORT_0A02390	1551		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	530094	531644	-	XM_003866022.1		XP_003866070.1	Mse1 protein		14537624	CORT_0A02390	1551	1551	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	530094	531644	-	XP_003866070.1		XM_003866022.1	Mse1 protein		14537624	CORT_0A02390	1551	516	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	531933	532988	+						14536811	CORT_0A02400	1056		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	531933	532988	+	XM_003866023.1		XP_003866071.1	hypothetical protein		14536811	CORT_0A02400	1056	1056	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	531933	532988	+	XP_003866071.1		XM_003866023.1	hypothetical protein		14536811	CORT_0A02400	1056	351	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533257	533691	+						14536952	CORT_0A02410	435		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533257	533691	+	XM_003866024.1		XP_003866072.1	Vps55 protein		14536952	CORT_0A02410	435	435	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533257	533691	+	XP_003866072.1		XM_003866024.1	Vps55 protein		14536952	CORT_0A02410	435	144	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533729	534547	-						14536866	CORT_0A02420	819		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533729	534547	-	XM_003866025.1		XP_003866073.1	Syn8 protein		14536866	CORT_0A02420	819	819	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	533729	534547	-	XP_003866073.1		XM_003866025.1	Syn8 protein		14536866	CORT_0A02420	819	272	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	534669	537194	+						14537557	CORT_0A02430	2526		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	534669	537194	+	XM_003866026.1		XP_003866074.1	Sys3 protein		14537557	CORT_0A02430	2526	2526	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	534669	537194	+	XP_003866074.1		XM_003866026.1	Sys3 protein		14537557	CORT_0A02430	2526	841	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	537392	538201	+						14536729	CORT_0A02440	810		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	537392	538201	+	XM_003866027.1		XP_003866075.1	Tyw3 protein		14536729	CORT_0A02440	810	810	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	537392	538201	+	XP_003866075.1		XM_003866027.1	Tyw3 protein		14536729	CORT_0A02440	810	269	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	538410	540113	+						14536983	CORT_0A02450	1704		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	538410	540113	+	XM_003866028.1		XP_003866076.1	Dps1-1 tRNA-Asp synthetase		14536983	CORT_0A02450	1704	1704	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	538410	540113	+	XP_003866076.1		XM_003866028.1	Dps1-1 tRNA-Asp synthetase		14536983	CORT_0A02450	1704	567	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	540283	541290	+						14537314	CORT_0A02460	1008		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	540283	541290	+	XM_003866029.1		XP_003866077.1	Gtr2 protein		14537314	CORT_0A02460	1008	1008	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	540283	541290	+	XP_003866077.1		XM_003866029.1	Gtr2 protein		14537314	CORT_0A02460	1008	335	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	542041	544332	-						14537680	CORT_0A02470	2292		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	542041	544332	-	XM_003866030.1		XP_003866078.1	Pop1 protein		14537680	CORT_0A02470	2292	2292	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	542041	544332	-	XP_003866078.1		XM_003866030.1	Pop1 protein		14537680	CORT_0A02470	2292	763	
gene	tRNA	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	544569	544641	-						14537645	CORT_0_Thr(AGT)_2	73		
tRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	544569	544641	-						14537645	CORT_0_Thr(AGT)_2	73		
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	545157	547511	-						14536882	CORT_0A02480	2355		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	545157	547511	-	XM_003866031.1		XP_003866079.1	Cex1 protein		14536882	CORT_0A02480	2355	2355	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	545157	547511	-	XP_003866079.1		XM_003866031.1	Cex1 protein		14536882	CORT_0A02480	2355	784	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	547830	550481	-						14537413	CORT_0A02490	2652		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	547830	550481	-	XM_003866032.1		XP_003866080.1	transcription factor		14537413	CORT_0A02490	2652	2652	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	547830	550481	-	XP_003866080.1		XM_003866032.1	transcription factor		14537413	CORT_0A02490	2652	883	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	552464	554104	-						14537530	CORT_0A02500	1641		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	552464	554104	-	XM_003866033.1		XP_003866081.1	hypothetical protein		14537530	CORT_0A02500	1641	1641	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	552464	554104	-	XP_003866081.1		XM_003866033.1	hypothetical protein		14537530	CORT_0A02500	1641	546	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	555408	556028	-						14536893	CORT_0A02510	621		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	555408	556028	-	XM_003866034.1		XP_003866082.1	Tma19 protein		14536893	CORT_0A02510	621	621	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	555408	556028	-	XP_003866082.1		XM_003866034.1	Tma19 protein		14536893	CORT_0A02510	621	206	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	556132	558615	-						14536826	CORT_0A02520	2484		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	556132	558615	-	XM_003866035.1		XP_003866083.1	Dap2 dipeptidyl aminopeptidase		14536826	CORT_0A02520	2484	2484	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	556132	558615	-	XP_003866083.1		XM_003866035.1	Dap2 dipeptidyl aminopeptidase		14536826	CORT_0A02520	2484	827	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	559630	560862	-						14536875	CORT_0A02530	1233		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	559630	560862	-	XM_003866036.1		XP_003866084.1	2'-O-methyltransferase		14536875	CORT_0A02530	1233	1233	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	559630	560862	-	XP_003866084.1		XM_003866036.1	2'-O-methyltransferase		14536875	CORT_0A02530	1233	410	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	560962	562338	+						14536828	CORT_0A02540	1377		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	560962	562338	+	XM_003866037.1		XP_003866085.1	Bud22 protein		14536828	CORT_0A02540	1377	1377	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	560962	562338	+	XP_003866085.1		XM_003866037.1	Bud22 protein		14536828	CORT_0A02540	1377	458	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	562344	563798	-						14537421	CORT_0A02550	1455		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	562344	563798	-	XM_003866038.1		XP_003866086.1	hypothetical protein		14537421	CORT_0A02550	1455	1455	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	562344	563798	-	XP_003866086.1		XM_003866038.1	hypothetical protein		14537421	CORT_0A02550	1455	484	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	563918	564658	-						14536991	CORT_0A02560	741		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	563918	564658	-	XM_003866039.1		XP_003866087.1	Oar1 protein		14536991	CORT_0A02560	741	741	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	563918	564658	-	XP_003866087.1		XM_003866039.1	Oar1 protein		14536991	CORT_0A02560	741	246	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	564737	565246	+						14537560	CORT_0A02570	510		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	564737	565246	+	XM_003866040.1		XP_003866088.1	Mlc1 microtubulin protein		14537560	CORT_0A02570	432	432	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	564737	565246	+	XP_003866088.1		XM_003866040.1	Mlc1 microtubulin protein		14537560	CORT_0A02570	432	143	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565382	565957	+						14536987	CORT_0A02580	576		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565382	565957	+	XM_003866041.1		XP_003866089.1	hypothetical protein		14536987	CORT_0A02580	576	576	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565382	565957	+	XP_003866089.1		XM_003866041.1	hypothetical protein		14536987	CORT_0A02580	576	191	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565967	567148	-						14537545	CORT_0A02590	1182		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565967	567148	-	XM_003866042.1		XP_003866090.1	hypothetical protein		14537545	CORT_0A02590	1182	1182	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	565967	567148	-	XP_003866090.1		XM_003866042.1	hypothetical protein		14537545	CORT_0A02590	1182	393	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	567371	568672	-						14537010	CORT_0A02600	1302		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	567371	568672	-	XM_003866043.1		XP_003866091.1	Rib1 GTP cyclohydrolase II		14537010	CORT_0A02600	1302	1302	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	567371	568672	-	XP_003866091.1		XM_003866043.1	Rib1 GTP cyclohydrolase II		14537010	CORT_0A02600	1302	433	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	569911	570423	-						14537270	CORT_0A02610	513		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	569911	570423	-	XM_003866044.1		XP_003866092.1	hypothetical protein		14537270	CORT_0A02610	513	513	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	569911	570423	-	XP_003866092.1		XM_003866044.1	hypothetical protein		14537270	CORT_0A02610	513	170	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	570570	571182	-						14537433	CORT_0A02620	613		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	570570	571182	-	XM_003866045.1		XP_003866093.1	Erv1 protein		14537433	CORT_0A02620	561	561	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	570570	571182	-	XP_003866093.1		XM_003866045.1	Erv1 protein		14537433	CORT_0A02620	561	186	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	571329	572012	-						14537676	CORT_0A02630	684		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	571329	572012	-	XM_003866046.1		XP_003866094.1	hypothetical protein		14537676	CORT_0A02630	684	684	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	571329	572012	-	XP_003866094.1		XM_003866046.1	hypothetical protein		14537676	CORT_0A02630	684	227	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	572425	573189	-						14536944	CORT_0A02640	765		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	572425	573189	-	XM_003866047.1		XP_003866095.1	Rpl28 ribosomal protein		14536944	CORT_0A02640	450	450	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	572425	573189	-	XP_003866095.1		XM_003866047.1	Rpl28 ribosomal protein		14536944	CORT_0A02640	450	149	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	573437	574915	-						14536864	CORT_0A02650	1479		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	573437	574915	-	XM_003866048.1		XP_003866096.1	Hgt18 glucose transporter		14536864	CORT_0A02650	1479	1479	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	573437	574915	-	XP_003866096.1		XM_003866048.1	Hgt18 glucose transporter		14536864	CORT_0A02650	1479	492	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	575060	577103	-						14537616	CORT_0A02660	2044		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	575060	577103	-	XM_003866049.1		XP_003866097.1	Zcf11 DNA-binding transcription factor		14537616	CORT_0A02660	1986	1986	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	575060	577103	-	XP_003866097.1		XM_003866049.1	Zcf11 DNA-binding transcription factor		14537616	CORT_0A02660	1986	661	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	577863	579152	+						14537498	CORT_0A02670	1290		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	577863	579152	+	XM_003866050.1		XP_003866098.1	Arc1 G4 nucleic acid binding protein		14537498	CORT_0A02670	1290	1290	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	577863	579152	+	XP_003866098.1		XM_003866050.1	Arc1 G4 nucleic acid binding protein		14537498	CORT_0A02670	1290	429	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	582508	585597	+						14536868	CORT_0A02680	3090		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	582508	585597	+	XM_003866051.1		XP_003866099.1	Asg1 transcription factor		14536868	CORT_0A02680	3090	3090	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	582508	585597	+	XP_003866099.1		XM_003866051.1	Asg1 transcription factor		14536868	CORT_0A02680	3090	1029	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	586540	588255	+						14536836	CORT_0A02700	1716		partial
mRNA		GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	586540	588255	+	XM_003866052.1		XP_003866100.1	Ymx6 NADH dehydrogenase		14536836	CORT_0A02700	1716	1716	partial
CDS	with_protein	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	586540	588255	+	XP_003866100.1		XM_003866052.1	Ymx6 NADH dehydrogenase		14536836	CORT_0A02700	1716	571	
gene	protein_coding	GCF_000315875.1	Primary Assembly	chromosome	1	NC_018292.1	588539	589432	+						14536978	CORT_0A02710	894		partial
