# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2171758	2173413	+						8045104	CD36_09130	1656		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2171758	2173413	+	XM_002417512.1		XP_002417557.1	malate synthase, putative		8045104	CD36_09130	1656	1656	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2171758	2173413	+	XP_002417557.1		XM_002417512.1	malate synthase, putative		8045104	CD36_09130	1656	551	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2173567	2174346	+						8045105	CD36_09140	780		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2173567	2174346	+	XM_002417513.1		XP_002417558.1	conserved hypothetical protein		8045105	CD36_09140	780	780	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2173567	2174346	+	XP_002417558.1		XM_002417513.1	conserved hypothetical protein		8045105	CD36_09140	780	259	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2174359	2175942	-						8045106	CD36_09150	1584		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2174359	2175942	-	XM_002417514.1		XP_002417559.1	U3 small nucleolar RNA-associated protein, putative		8045106	CD36_09150	1584	1584	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2174359	2175942	-	XP_002417559.1		XM_002417514.1	U3 small nucleolar RNA-associated protein, putative		8045106	CD36_09150	1584	527	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2176411	2177745	+						8045107	CD36_09160	1335		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2176411	2177745	+	XM_002417515.1		XP_002417560.1	dhodase, putative		8045107	CD36_09160	1335	1335	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2176411	2177745	+	XP_002417560.1		XM_002417515.1	dhodase, putative		8045107	CD36_09160	1335	444	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2177947	2178780	+						8045108	CD36_09170	834		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2177947	2178780	+	XM_002417516.1		XP_002417561.1	conserved hypothetical protein		8045108	CD36_09170	834	834	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2177947	2178780	+	XP_002417561.1		XM_002417516.1	conserved hypothetical protein		8045108	CD36_09170	834	277	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2179232	2180137	+						8045109	CD36_09180	906		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2179232	2180137	+	XM_002417517.1		XP_002417562.1	multifunctional protein, putative		8045109	CD36_09180	906	906	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2179232	2180137	+	XP_002417562.1		XM_002417517.1	multifunctional protein, putative		8045109	CD36_09180	906	301	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2180222	2181301	-						8045110	CD36_09190	1080		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2180222	2181301	-	XM_002417518.1		XP_002417563.1	chaperone involved in assembly of cytochrome c oxidase, putative		8045110	CD36_09190	1080	1080	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2180222	2181301	-	XP_002417563.1		XM_002417518.1	chaperone involved in assembly of cytochrome c oxidase, putative		8045110	CD36_09190	1080	359	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2181833	2182174	+						8045111	CD36_09200	342		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2181833	2182174	+	XM_002417519.1		XP_002417564.1	conserved hypothetical protein		8045111	CD36_09200	342	342	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2181833	2182174	+	XP_002417564.1		XM_002417519.1	conserved hypothetical protein		8045111	CD36_09200	342	113	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2182265	2184460	-						8045112	CD36_09210	2196		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2182265	2184460	-	XM_002417520.1		XP_002417565.1	iron homeostasis modulator, putative		8045112	CD36_09210	2196	2196	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2182265	2184460	-	XP_002417565.1		XM_002417520.1	iron homeostasis modulator, putative		8045112	CD36_09210	2196	731	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2185031	2186173	-						8045113	CD36_09220	1143		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2185031	2186173	-	XM_002417521.1		XP_002417566.1	mRNA processing and export modulator, putative		8045113	CD36_09220	1143	1143	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2185031	2186173	-	XP_002417566.1		XM_002417521.1	mRNA processing and export modulator, putative		8045113	CD36_09220	1143	380	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2186596	2187117	-						8045114	CD36_09230	522		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2186596	2187117	-	XM_002417522.1		XP_002417567.1	conserved hypothetical protein		8045114	CD36_09230	522	522	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2186596	2187117	-	XP_002417567.1		XM_002417522.1	conserved hypothetical protein		8045114	CD36_09230	522	173	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2187769	2189010	+						8045115	CD36_09240	1242		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2187769	2189010	+	XM_002417523.1		XP_002417568.1	conserved hypothetical protein		8045115	CD36_09240	1242	1242	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2187769	2189010	+	XP_002417568.1		XM_002417523.1	conserved hypothetical protein		8045115	CD36_09240	1242	413	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2189321	2193520	+						8045116	CD36_09250	4200		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2189321	2193520	+	XM_002417524.1		XP_002417569.1	mediator of protection against dsRNA viruses, putative		8045116	CD36_09250	4200	4200	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2189321	2193520	+	XP_002417569.1		XM_002417524.1	mediator of protection against dsRNA viruses, putative		8045116	CD36_09250	4200	1399	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2193613	2194614	-						8045117	CD36_09260	1002		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2193613	2194614	-	XM_002417525.1		XP_002417570.1	karyopherin-interacting protein, putative		8045117	CD36_09260	1002	1002	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2193613	2194614	-	XP_002417570.1		XM_002417525.1	karyopherin-interacting protein, putative		8045117	CD36_09260	1002	333	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2195459	2197306	-						8045118	CD36_09270	1848		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2195459	2197306	-	XM_002417526.1		XP_002417571.1	conserved hypothetical protein		8045118	CD36_09270	1848	1848	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2195459	2197306	-	XP_002417571.1		XM_002417526.1	conserved hypothetical protein		8045118	CD36_09270	1848	615	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2198152	2199336	-						8045119	CD36_09280	1185		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2198152	2199336	-	XM_002417527.1		XP_002417572.1	transcription factor a large subunit, putative		8045119	CD36_09280	1185	1185	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2198152	2199336	-	XP_002417572.1		XM_002417527.1	transcription factor a large subunit, putative		8045119	CD36_09280	1185	394	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2200862	2202577	+						8045120	CD36_09290	1716		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2200862	2202577	+	XM_002417528.1		XP_002417573.1	forkhead transcription factor, putative		8045120	CD36_09290	1716	1716	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2200862	2202577	+	XP_002417573.1		XM_002417528.1	forkhead transcription factor, putative		8045120	CD36_09290	1716	571	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2202927	2203379	-						8045121	CD36_09300	453		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2202927	2203379	-	XM_002417529.1		XP_002417574.1	bud site/cell polarity selection protein, putative		8045121	CD36_09300	453	453	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2202927	2203379	-	XP_002417574.1		XM_002417529.1	bud site/cell polarity selection protein, putative		8045121	CD36_09300	453	150	
gene	tRNA	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2203683	2203780	-					tRNA-Ser (CGA)	8045122	CD36_tRNA_0015	98		
tRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2203683	2203780	-				tRNA-Ser	tRNA-Ser (CGA)	8045122	CD36_tRNA_0015	98		anticodon=CGA
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2205576	2206985	+						8045553	CD36_09310	1410		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2205576	2206985	+	XM_002417530.1		XP_002417575.1	secretory lipase 3 precursor, putative		8045553	CD36_09310	1410	1410	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2205576	2206985	+	XP_002417575.1		XM_002417530.1	secretory lipase 3 precursor, putative		8045553	CD36_09310	1410	469	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2207146	2207964	-						8045123	CD36_09320	819		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2207146	2207964	-	XM_002417531.1		XP_002417576.1	conserved hypothetical protein		8045123	CD36_09320	819	819	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2207146	2207964	-	XP_002417576.1		XM_002417531.1	conserved hypothetical protein		8045123	CD36_09320	819	272	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2209233	2212124	+						8045124	CD36_09330	2892		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2209233	2212124	+	XM_002417532.1		XP_002417577.1	vacuolar protein sorting protein, putative		8045124	CD36_09330	2892	2892	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2209233	2212124	+	XP_002417577.1		XM_002417532.1	vacuolar protein sorting protein, putative		8045124	CD36_09330	2892	963	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2212452	2213258	+						8045125	CD36_09340	807		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2212452	2213258	+	XM_002417533.1		XP_002417578.1	conserved hypothetical protein		8045125	CD36_09340	807	807	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2212452	2213258	+	XP_002417578.1		XM_002417533.1	conserved hypothetical protein		8045125	CD36_09340	807	268	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2213376	2214251	-						8045126	CD36_09350	876		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2213376	2214251	-	XM_002417534.1		XP_002417579.1	conserved hypothetical protein		8045126	CD36_09350	876	876	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2213376	2214251	-	XP_002417579.1		XM_002417534.1	conserved hypothetical protein		8045126	CD36_09350	876	291	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2214507	2214938	+						8045127	CD36_09360	432		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2214507	2214938	+	XM_002417535.1		XP_002417580.1	cytochrome c assembly mitochondrial chaperone, putative		8045127	CD36_09360	324	324	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2214507	2214938	+	XP_002417580.1		XM_002417535.1	cytochrome c assembly mitochondrial chaperone, putative		8045127	CD36_09360	324	107	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2215089	2217551	-						8045128	CD36_09370	2463		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2215089	2217551	-	XM_002417536.1		XP_002417581.1	pyruvate decarboxylate genes regulator, putative		8045128	CD36_09370	2463	2463	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2215089	2217551	-	XP_002417581.1		XM_002417536.1	pyruvate decarboxylate genes regulator, putative		8045128	CD36_09370	2463	820	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2218665	2219579	-						8045129	CD36_09380	915		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2218665	2219579	-	XM_002417537.1		XP_002417582.1	(monoglyceride) lipase, putative		8045129	CD36_09380	915	915	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2218665	2219579	-	XP_002417582.1		XM_002417537.1	(monoglyceride) lipase, putative		8045129	CD36_09380	915	304	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2220716	2222578	+						8045130	CD36_09390	1863		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2220716	2222578	+	XM_002417538.1		XP_002417583.1	endoplasmic reticulum and Golgi lipid phosphoinositide phosphatase, putative		8045130	CD36_09390	1863	1863	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2220716	2222578	+	XP_002417583.1		XM_002417538.1	endoplasmic reticulum and Golgi lipid phosphoinositide phosphatase, putative		8045130	CD36_09390	1863	620	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2223053	2224825	-						8045131	CD36_09400	1773		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2223053	2224825	-	XM_002417539.1		XP_002417584.1	dual-specificity protein phosphatase required (cell integrity and pheromone response pathways), putative		8045131	CD36_09400	1773	1773	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2223053	2224825	-	XP_002417584.1		XM_002417539.1	dual-specificity protein phosphatase required (cell integrity and pheromone response pathways), putative		8045131	CD36_09400	1773	590	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2228738	2232274	-						8045132	CD36_09410	3537		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2228738	2232274	-	XM_002417540.1		XP_002417585.1	protein kinase, putative		8045132	CD36_09410	3537	3537	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2228738	2232274	-	XP_002417585.1		XM_002417540.1	protein kinase, putative		8045132	CD36_09410	3537	1178	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2235095	2236666	+						8045133	CD36_09420	1572		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2235095	2236666	+	XM_002417541.1		XP_002417586.1	negative regulator of iron uptake genes, putative		8045133	CD36_09420	1572	1572	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2235095	2236666	+	XP_002417586.1		XM_002417541.1	negative regulator of iron uptake genes, putative		8045133	CD36_09420	1572	523	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2236935	2238551	+						8045134	CD36_09430	1617		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2236935	2238551	+	XM_002417542.1		XP_002417587.1	ATP-dependent, RNA helicase, putative		8045134	CD36_09430	1617	1617	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2236935	2238551	+	XP_002417587.1		XM_002417542.1	ATP-dependent, RNA helicase, putative		8045134	CD36_09430	1617	538	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2239813	2241540	+						8045135	CD36_09440	1728		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2239813	2241540	+	XM_002417543.1		XP_002417588.1	endoplasmic oxidoreductase protein 1, putative		8045135	CD36_09440	1728	1728	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2239813	2241540	+	XP_002417588.1		XM_002417543.1	endoplasmic oxidoreductase protein 1, putative		8045135	CD36_09440	1728	575	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2242307	2243170	+						8045136	CD36_09450	864		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2242307	2243170	+	XM_002417544.1		XP_002417589.1	conserved hypothetical protein		8045136	CD36_09450	864	864	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2242307	2243170	+	XP_002417589.1		XM_002417544.1	conserved hypothetical protein		8045136	CD36_09450	864	287	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2243649	2244176	-						8045137	CD36_09460	528		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2243649	2244176	-	XM_002417545.1		XP_002417590.1	conserved hypothetical protein		8045137	CD36_09460	528	528	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2243649	2244176	-	XP_002417590.1		XM_002417545.1	conserved hypothetical protein		8045137	CD36_09460	528	175	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2245793	2247637	-						8045138	CD36_09470	1845		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2245793	2247637	-	XM_002417546.1		XP_002417591.1	MNN family member mannan synthesis protein, putative		8045138	CD36_09470	1845	1845	partial
CDS	with_protein	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2245793	2247637	-	XP_002417591.1		XM_002417546.1	MNN family member mannan synthesis protein, putative		8045138	CD36_09470	1845	614	
gene	protein_coding	GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2248940	2249410	+						8045139	CD36_09480	471		partial
mRNA		GCF_000026945.1	Primary Assembly	chromosome	1	NC_012860.1	2248940	2249410	+	XM_002417547.1		XP_002417592.1	conserved hypothetical protein		8045139	CD36_09480	471	471	partial
