# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	658370	662350	+	NP_983086.2		NM_208439.2	ABR139Wp		4619196	AGOS_ABR139W	3981	1326	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	662417	663808	-						4619197	AGOS_ABR140C	1392		partial;old_locus_tag=ABR140C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	662417	663808	-	NM_208440.2		NP_983087.2	ABR140Cp		4619197	AGOS_ABR140C	1392	1392	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	662417	663808	-	NP_983087.2		NM_208440.2	ABR140Cp		4619197	AGOS_ABR140C	1392	463	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	663924	665015	+						4619198	AGOS_ABR141W	1092		partial;old_locus_tag=ABR141W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	663924	665015	+	NM_208441.2		NP_983088.2	ABR141Wp		4619198	AGOS_ABR141W	1092	1092	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	663924	665015	+	NP_983088.2		NM_208441.2	ABR141Wp		4619198	AGOS_ABR141W	1092	363	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	665108	670984	+						4619199	AGOS_ABR142W	5877		partial;old_locus_tag=ABR142W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	665108	670984	+	NM_208442.2		NP_983089.2	ABR142Wp		4619199	AGOS_ABR142W	5877	5877	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	665108	670984	+	NP_983089.2		NM_208442.2	ABR142Wp		4619199	AGOS_ABR142W	5877	1958	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671072	671737	-						4619200	AGOS_ABR143C	666		partial;old_locus_tag=ABR143C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671072	671737	-	NM_208443.3		NP_983090.3	ABR143Cp		4619200	AGOS_ABR143C	666	666	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671072	671737	-	NP_983090.3		NM_208443.3	ABR143Cp		4619200	AGOS_ABR143C	666	221	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671937	672632	-						4619201	AGOS_ABR144C	696		partial;old_locus_tag=ABR144C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671937	672632	-	NM_208444.1		NP_983091.1	ABR144Cp		4619201	AGOS_ABR144C	696	696	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	671937	672632	-	NP_983091.1		NM_208444.1	ABR144Cp		4619201	AGOS_ABR144C	696	231	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	672814	674487	-						4619202	AGOS_ABR145C	1674		partial;old_locus_tag=ABR145C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	672814	674487	-	NM_208445.2		NP_983092.2	ABR145Cp		4619202	AGOS_ABR145C	1674	1674	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	672814	674487	-	NP_983092.2		NM_208445.2	ABR145Cp		4619202	AGOS_ABR145C	1674	557	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	674887	676224	+						4619203	AGOS_ABR146W	1338		partial;old_locus_tag=ABR146W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	674887	676224	+	NM_208446.2		NP_983093.2	ABR146Wp		4619203	AGOS_ABR146W	1338	1338	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	674887	676224	+	NP_983093.2		NM_208446.2	ABR146Wp		4619203	AGOS_ABR146W	1338	445	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	676762	677832	-						4619204	AGOS_ABR147C	1071		partial;old_locus_tag=ABR147C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	676762	677832	-	NM_208447.2		NP_983094.2	ABR147Cp		4619204	AGOS_ABR147C	1071	1071	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	676762	677832	-	NP_983094.2		NM_208447.2	ABR147Cp		4619204	AGOS_ABR147C	1071	356	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	678180	679049	+						4619205	AGOS_ABR148W	870		partial;old_locus_tag=ABR148W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	678180	679049	+	NM_208448.2		NP_983095.2	mitochondrial 37S ribosomal protein RSM7		4619205	AGOS_ABR148W	870	870	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	678180	679049	+	NP_983095.2		NM_208448.2	mitochondrial 37S ribosomal protein RSM7		4619205	AGOS_ABR148W	870	289	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679070	679505	-						4619206	AGOS_ABR148CA	436		partial;old_locus_tag=ABR148C-A
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679070	679505	-	NM_208449.3		NP_983096.2	ABR148C-Ap		4619206	AGOS_ABR148CA	436	436	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679070	679505	-	NP_983096.2		NM_208449.3	ABR148C-Ap		4619206	AGOS_ABR148CA	435	144	ribosomal_slippage
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679805	683485	+						4619207	AGOS_ABR149W	3681		partial;old_locus_tag=ABR149W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679805	683485	+	NM_208450.2		NP_983097.2	ABR149Wp		4619207	AGOS_ABR149W	3681	3681	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	679805	683485	+	NP_983097.2		NM_208450.2	ABR149Wp		4619207	AGOS_ABR149W	3681	1226	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	683574	684173	-						4619208	AGOS_ABR150C	600		partial;old_locus_tag=ABR150C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	683574	684173	-	NM_208451.1		NP_983098.1	ABR150Cp		4619208	AGOS_ABR150C	600	600	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	683574	684173	-	NP_983098.1		NM_208451.1	ABR150Cp		4619208	AGOS_ABR150C	600	199	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	684314	685192	+						4619209	AGOS_ABR151W	879		partial;old_locus_tag=ABR151W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	684314	685192	+	NM_208452.1		NP_983099.1	ABR151Wp		4619209	AGOS_ABR151W	879	879	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	684314	685192	+	NP_983099.1		NM_208452.1	ABR151Wp		4619209	AGOS_ABR151W	879	292	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	685277	687214	-						4619210	AGOS_ABR152C	1938		partial;old_locus_tag=ABR152C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	685277	687214	-	NM_208453.2		NP_983100.2	ABR152Cp		4619210	AGOS_ABR152C	1890	1890	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	685277	687214	-	NP_983100.2		NM_208453.2	ABR152Cp		4619210	AGOS_ABR152C	1890	629	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	687563	687937	-						4619211	AGOS_ABR153C	375		partial;old_locus_tag=ABR153C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	687563	687937	-	NM_208454.1		NP_983101.1	ABR153Cp		4619211	AGOS_ABR153C	375	375	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	687563	687937	-	NP_983101.1		NM_208454.1	ABR153Cp		4619211	AGOS_ABR153C	375	124	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	688484	690643	-						4619212	AGOS_ABR154C	2160		partial;old_locus_tag=ABR154C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	688484	690643	-	NM_208455.1		NP_983102.1	ABR154Cp		4619212	AGOS_ABR154C	2160	2160	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	688484	690643	-	NP_983102.1		NM_208455.1	ABR154Cp		4619212	AGOS_ABR154C	2160	719	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	691310	692185	-						4619213	AGOS_ABR155C	876		partial;old_locus_tag=ABR155C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	691310	692185	-	NM_208456.1		NP_983103.1	ABR155Cp		4619213	AGOS_ABR155C	876	876	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	691310	692185	-	NP_983103.1		NM_208456.1	ABR155Cp		4619213	AGOS_ABR155C	876	291	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	693159	695549	+						4619214	AGOS_ABR156W	2391		partial;old_locus_tag=ABR156W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	693159	695549	+	NM_208457.2		NP_983104.2	ABR156Wp		4619214	AGOS_ABR156W	2391	2391	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	693159	695549	+	NP_983104.2		NM_208457.2	ABR156Wp		4619214	AGOS_ABR156W	2391	796	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	695969	699310	+						4619215	AGOS_ABR157W	3342		partial;old_locus_tag=ABR157W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	695969	699310	+	NM_208458.2		NP_983105.2	ABR157Wp		4619215	AGOS_ABR157W	3342	3342	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	695969	699310	+	NP_983105.2		NM_208458.2	ABR157Wp		4619215	AGOS_ABR157W	3342	1113	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699464	699676	+						9487544	AGOS_ABR158WA	213		partial;old_locus_tag=ABR158W-A
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699464	699676	+	NM_001355301.1		NP_001342243.1	ABR158WAp		9487544	AGOS_ABR158WA	213	213	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699464	699676	+	NP_001342243.1		NM_001355301.1	ABR158WAp		9487544	AGOS_ABR158WA	213	70	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699980	701227	+						4619216	AGOS_ABR158W	1248		partial;old_locus_tag=ABR158W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699980	701227	+	NM_208459.1		NP_983106.1	ABR158Wp		4619216	AGOS_ABR158W	1248	1248	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	699980	701227	+	NP_983106.1		NM_208459.1	ABR158Wp		4619216	AGOS_ABR158W	1248	415	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	701563	702711	-						4619217	AGOS_ABR159C	1149		partial;old_locus_tag=ABR159C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	701563	702711	-	NM_208460.1		NP_983107.1	ABR159Cp		4619217	AGOS_ABR159C	1149	1149	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	701563	702711	-	NP_983107.1		NM_208460.1	ABR159Cp		4619217	AGOS_ABR159C	1149	382	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	703001	704953	-						4619218	AGOS_ABR160C	1953		partial;old_locus_tag=ABR160C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	703001	704953	-	NM_208461.1		NP_983108.1	ABR160Cp		4619218	AGOS_ABR160C	1953	1953	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	703001	704953	-	NP_983108.1		NM_208461.1	ABR160Cp		4619218	AGOS_ABR160C	1953	650	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	705271	706491	-						4619219	AGOS_ABR161C	1221		partial;old_locus_tag=ABR161C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	705271	706491	-	NM_208462.1		NP_983109.1	ABR161Cp		4619219	AGOS_ABR161C	1221	1221	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	705271	706491	-	NP_983109.1		NM_208462.1	ABR161Cp		4619219	AGOS_ABR161C	1221	406	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	706673	707488	+						4619220	AGOS_ABR162W	816		partial;old_locus_tag=ABR162W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	706673	707488	+	NM_208463.1		NP_983110.1	ABR162Wp		4619220	AGOS_ABR162W	816	816	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	706673	707488	+	NP_983110.1		NM_208463.1	ABR162Wp		4619220	AGOS_ABR162W	816	271	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	707714	709075	+						4619221	AGOS_ABR163W	1362		partial;old_locus_tag=ABR163W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	707714	709075	+	NM_208464.1		NP_983111.1	ABR163Wp		4619221	AGOS_ABR163W	1362	1362	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	707714	709075	+	NP_983111.1		NM_208464.1	ABR163Wp		4619221	AGOS_ABR163W	1362	453	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	710257	711762	+						4619222	AGOS_ABR164W	1506		partial;old_locus_tag=ABR164W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	710257	711762	+	NM_208465.1		NP_983112.1	ABR164Wp		4619222	AGOS_ABR164W	1506	1506	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	710257	711762	+	NP_983112.1		NM_208465.1	ABR164Wp		4619222	AGOS_ABR164W	1506	501	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	711983	713902	+						4619223	AGOS_ABR165W	1920		partial;old_locus_tag=ABR165W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	711983	713902	+	NM_208466.1		NP_983113.1	ABR165Wp		4619223	AGOS_ABR165W	1920	1920	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	711983	713902	+	NP_983113.1		NM_208466.1	ABR165Wp		4619223	AGOS_ABR165W	1920	639	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	713950	714483	-						4619224	AGOS_ABR166C	534		partial;old_locus_tag=ABR166C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	713950	714483	-	NM_208467.2		NP_983114.2	ABR166Cp		4619224	AGOS_ABR166C	534	534	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	713950	714483	-	NP_983114.2		NM_208467.2	ABR166Cp		4619224	AGOS_ABR166C	534	177	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	714647	716977	-						4619225	AGOS_ABR167C	2331		partial;old_locus_tag=ABR167C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	714647	716977	-	NM_208468.1		NP_983115.1	ABR167Cp		4619225	AGOS_ABR167C	2331	2331	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	714647	716977	-	NP_983115.1		NM_208468.1	ABR167Cp		4619225	AGOS_ABR167C	2331	776	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	717291	718142	+						4619226	AGOS_ABR168W	852		partial;old_locus_tag=ABR168W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	717291	718142	+	NM_208469.1		NP_983116.1	ABR168Wp		4619226	AGOS_ABR168W	852	852	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	717291	718142	+	NP_983116.1		NM_208469.1	ABR168Wp		4619226	AGOS_ABR168W	852	283	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	719559	721076	+						4619227	AGOS_ABR169W	1518		partial;old_locus_tag=ABR169W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	719559	721076	+	NM_208470.2		NP_983117.2	ABR169Wp		4619227	AGOS_ABR169W	1518	1518	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	719559	721076	+	NP_983117.2		NM_208470.2	ABR169Wp		4619227	AGOS_ABR169W	1518	505	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	721523	722911	+						4619228	AGOS_ABR170W	1389		partial;old_locus_tag=ABR170W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	721523	722911	+	NM_208471.1		NP_983118.1	ABR170Wp		4619228	AGOS_ABR170W	1389	1389	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	721523	722911	+	NP_983118.1		NM_208471.1	ABR170Wp		4619228	AGOS_ABR170W	1389	462	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	723331	724008	+						4619229	AGOS_ABR171W	678		partial;old_locus_tag=ABR171W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	723331	724008	+	NM_208472.1		NP_983119.1	40S ribosomal protein S5		4619229	AGOS_ABR171W	678	678	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	723331	724008	+	NP_983119.1		NM_208472.1	40S ribosomal protein S5		4619229	AGOS_ABR171W	678	225	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	724609	727143	+						4619230	AGOS_ABR172W	2535		partial;old_locus_tag=ABR172W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	724609	727143	+	NM_208473.2		NP_983120.2	ABR172Wp		4619230	AGOS_ABR172W	2535	2535	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	724609	727143	+	NP_983120.2		NM_208473.2	ABR172Wp		4619230	AGOS_ABR172W	2535	844	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	727263	728573	-						4619231	AGOS_ABR173C	1311		partial;old_locus_tag=ABR173C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	727263	728573	-	NM_208474.2		NP_983121.2	ABR173Cp		4619231	AGOS_ABR173C	1311	1311	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	727263	728573	-	NP_983121.2		NM_208474.2	ABR173Cp		4619231	AGOS_ABR173C	1311	436	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	728790	731384	+						4619232	AGOS_ABR174W	2595		partial;old_locus_tag=ABR174W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	728790	731384	+	NM_208475.2		NP_983122.2	ABR174Wp		4619232	AGOS_ABR174W	2595	2595	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	728790	731384	+	NP_983122.2		NM_208475.2	ABR174Wp		4619232	AGOS_ABR174W	2595	864	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	731729	733282	+						4619233	AGOS_ABR175W	1554		partial;old_locus_tag=ABR175W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	731729	733282	+	NM_208476.2		NP_983123.2	ABR175Wp		4619233	AGOS_ABR175W	1554	1554	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	731729	733282	+	NP_983123.2		NM_208476.2	ABR175Wp		4619233	AGOS_ABR175W	1554	517	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	733446	735551	-						4619234	AGOS_ABR176C	2106		partial;old_locus_tag=ABR176C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	733446	735551	-	NM_208477.2		NP_983124.2	ABR176Cp		4619234	AGOS_ABR176C	2106	2106	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	733446	735551	-	NP_983124.2		NM_208477.2	ABR176Cp		4619234	AGOS_ABR176C	2106	701	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	736049	738310	-						4619235	AGOS_ABR177C	2262		partial;old_locus_tag=ABR177C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	736049	738310	-	NM_208478.1		NP_983125.1	ABR177Cp		4619235	AGOS_ABR177C	2262	2262	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	736049	738310	-	NP_983125.1		NM_208478.1	ABR177Cp		4619235	AGOS_ABR177C	2262	753	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	738566	740251	-						4619236	AGOS_ABR178C	1686		partial;old_locus_tag=ABR178C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	738566	740251	-	NM_208479.1		NP_983126.1	ABR178Cp		4619236	AGOS_ABR178C	1686	1686	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	738566	740251	-	NP_983126.1		NM_208479.1	ABR178Cp		4619236	AGOS_ABR178C	1686	561	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	740584	741789	-						4619237	AGOS_ABR179C	1206		partial;old_locus_tag=ABR179C
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	740584	741789	-	NM_208480.2		NP_983127.2	ABR179Cp		4619237	AGOS_ABR179C	1206	1206	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	740584	741789	-	NP_983127.2		NM_208480.2	ABR179Cp		4619237	AGOS_ABR179C	1206	401	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	742677	750467	+						4619238	AGOS_ABR180W	7791		partial;old_locus_tag=ABR180W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	742677	750467	+	NM_208481.2		NP_983128.2	ABR180Wp		4619238	AGOS_ABR180W	7791	7791	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	742677	750467	+	NP_983128.2		NM_208481.2	ABR180Wp		4619238	AGOS_ABR180W	7791	2596	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	750835	754347	+						4619239	AGOS_ABR181W	3513		partial;old_locus_tag=ABR181W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	750835	754347	+	NM_208482.1		NP_983129.1	ABR181Wp		4619239	AGOS_ABR181W	3513	3513	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	750835	754347	+	NP_983129.1		NM_208482.1	ABR181Wp		4619239	AGOS_ABR181W	3513	1170	
gene	protein_coding	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	754738	755367	+						4619240	AGOS_ABR182W	630		partial;old_locus_tag=ABR182W
mRNA		GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	754738	755367	+	NM_208483.1		NP_983130.1	ABR182Wp		4619240	AGOS_ABR182W	630	630	partial
CDS	with_protein	GCF_000091025.4	Primary Assembly	chromosome	II	NC_005783.5	754738	755367	+	NP_983130.1		NM_208483.1	ABR182Wp		4619240	AGOS_ABR182W	630	209	
